cell_type,rank,gene,degree_centrality_all
Pericytes/SMC,46,Bach2,0.038306451612903226
Pericytes/SMC,47,Nfatc1,0.038306451612903226
Pericytes/SMC,48,Adamts12,0.036290322580645164
Pericytes/SMC,49,Dlc1,0.036290322580645164
Pericytes/SMC,50,Arnt2,0.034274193548387094
SMC?,1,Ets1,0.18250950570342206
SMC?,2,Ebf1,0.16539923954372623
SMC?,3,Pou2f2,0.15779467680608364
SMC?,4,Pbx3,0.13688212927756654
SMC?,5,Stat1,0.13498098859315588
SMC?,6,Fli1,0.11596958174904944
SMC?,7,Zbtb7c,0.11216730038022814
SMC?,8,Npas2,0.11026615969581749
SMC?,9,Zeb1,0.11026615969581749
SMC?,10,Klf2,0.10836501901140684
SMC?,11,Nfatc1,0.10646387832699619
SMC?,12,Gli2,0.09315589353612168
SMC?,13,Klf12,0.09125475285171103
SMC?,14,Plag1,0.08935361216730038
SMC?,15,Spic,0.08935361216730038
SMC?,16,Batf,0.08555133079847908
SMC?,17,Rfx2,0.0817490494296578
SMC?,18,Nfatc2,0.0817490494296578
SMC?,19,Tbx21,0.0779467680608365
SMC?,20,Prrx1,0.06844106463878327
SMC?,21,Bcl11b,0.06844106463878327
SMC?,22,Smad3,0.06653992395437262
SMC?,23,Nr2f2,0.060836501901140684
SMC?,24,Foxp3,0.058935361216730035
SMC?,25,Foxp1,0.055133079847908745
SMC?,26,Prdm5,0.055133079847908745
SMC?,27,Mybl1,0.053231939163498096
SMC?,28,Runx3,0.053231939163498096
SMC?,29,Ar,0.051330798479087454
SMC?,30,Tcf7l2,0.049429657794676805
SMC?,31,Zbtb16,0.04752851711026616
SMC?,32,Bach2,0.04752851711026616
SMC?,33,Etv6,0.04752851711026616
SMC?,34,Pknox2,0.04752851711026616
SMC?,35,Pax5,0.045627376425855515
SMC?,36,Ikzf1,0.043726235741444866
SMC?,37,Rel,0.04182509505703422
SMC?,38,Rora,0.04182509505703422
SMC?,39,Pparg,0.039923954372623575
SMC?,40,Prdm1,0.039923954372623575
SMC?,41,Ikzf2,0.039923954372623575
SMC?,42,Stat4,0.039923954372623575
SMC?,43,Glis3,0.039923954372623575
SMC?,44,Arhgap15,0.03802281368821293
SMC?,45,Tcf4,0.03802281368821293
SMC?,46,Mef2c,0.03612167300380228
SMC?,47,Csmd1,0.03612167300380228
SMC?,48,Mlxipl,0.03612167300380228
SMC?,49,Bcl11a,0.03612167300380228
SMC?,50,Inpp4b,0.03231939163498099
Schwann?,1,Stat1,0.375
Schwann?,2,Ets1,0.3697916666666667
Schwann?,3,Fli1,0.3098958333333333
Schwann?,4,Nfatc1,0.2552083333333333
Schwann?,5,Pou2f2,0.21354166666666666
Schwann?,6,Tcf7l2,0.18489583333333334
Schwann?,7,Batf,0.17708333333333334
Schwann?,8,Zbtb7c,0.1640625
Schwann?,9,Tbx21,0.15885416666666666
Schwann?,10,Bcl11b,0.15364583333333334
Schwann?,11,Nfia,0.140625
Schwann?,12,Egr3,0.1328125
Schwann?,13,Nfatc2,0.13020833333333334
Schwann?,14,Nfib,0.125
Schwann?,15,Pbx3,0.12239583333333333
Schwann?,16,Klf2,0.11979166666666667
Schwann?,17,Ikzf1,0.10416666666666667
Schwann?,18,Npas2,0.09895833333333333
Schwann?,19,Rora,0.09375
Schwann?,20,Pbx1,0.09114583333333333
Schwann?,21,Rfx2,0.09114583333333333
Schwann?,22,Foxp1,0.08854166666666667
Schwann?,23,Runx3,0.0859375
Schwann?,24,Gli1,0.0859375
Schwann?,25,Ebf1,0.0859375
Schwann?,26,Klf12,0.0859375
Schwann?,27,Stat4,0.08333333333333333
Schwann?,28,Zeb1,0.08072916666666667
Schwann?,29,Zfp143,0.08072916666666667
Schwann?,30,E2f7,0.078125
Schwann?,31,Lef1,0.078125
Schwann?,32,Bach2,0.07552083333333333
Schwann?,33,Rarb,0.07552083333333333
Schwann?,34,Tcf7,0.07291666666666667
Schwann?,35,Inpp4b,0.07291666666666667
Schwann?,36,Etv5,0.0703125
Schwann?,37,Prrx1,0.0703125
Schwann?,38,Zbtb16,0.06770833333333333
Schwann?,39,Ccnd3,0.06510416666666667
Schwann?,40,Itgb2,0.06510416666666667
Schwann?,41,Osr2,0.0625
Schwann?,42,Nr2f2,0.059895833333333336
Schwann?,43,Tcf4,0.059895833333333336
Schwann?,44,Arnt2,0.059895833333333336
Schwann?,45,Arhgap15,0.059895833333333336
Schwann?,46,Mbnl1,0.057291666666666664
Schwann?,47,Elmo1,0.057291666666666664
Schwann?,48,Skap1,0.0546875
Schwann?,49,Tal1,0.052083333333333336
Schwann?,50,Rapgef6,0.052083333333333336
Tcells,1,Ets1,0.2966292134831461
Tcells,2,Fli1,0.27191011235955054
Tcells,3,Zeb1,0.2449438202247191
Tcells,4,Stat1,0.23595505617977527
Tcells,5,Tcf7l2,0.18876404494382024
Tcells,6,Pou2f2,0.1707865168539326
Tcells,7,Ebf1,0.16179775280898875
Tcells,8,Klf12,0.1303370786516854
Tcells,9,Etv6,0.12359550561797752
Tcells,10,Klf2,0.10337078651685393
Tcells,11,Bcl11b,0.09887640449438202
Tcells,12,Bach2,0.09887640449438202
Tcells,13,Nfia,0.09662921348314607
Tcells,14,Tal1,0.0898876404494382
Tcells,15,Pbx3,0.08764044943820225
Tcells,16,Nfatc2,0.08314606741573034
Tcells,17,Runx3,0.08089887640449438
Tcells,18,Erg,0.07865168539325842
Tcells,19,Foxp1,0.07865168539325842
Tcells,20,Maf,0.07865168539325842
Tcells,21,Glis3,0.07865168539325842
Tcells,22,Mef2c,0.07640449438202247
Tcells,23,Batf3,0.07640449438202247
Tcells,24,Irf8,0.07640449438202247
Tcells,25,Rel,0.07640449438202247
Tcells,26,Ar,0.07415730337078652
Tcells,27,Zbtb7c,0.0696629213483146
Tcells,28,Nfib,0.06741573033707865
Tcells,29,Rora,0.06292134831460675
Tcells,30,Stat4,0.06292134831460675
Tcells,31,Spi1,0.060674157303370786
Tcells,32,Nfatc1,0.058426966292134834
Tcells,33,Satb1,0.051685393258426963
Tcells,34,Elf5,0.051685393258426963
Tcells,35,Ikzf1,0.04943820224719101
Tcells,36,Tcf4,0.04943820224719101
Tcells,37,Lef1,0.04719101123595506
Tcells,38,Spic,0.0449438202247191
Tcells,39,Ahr,0.0449438202247191
Tcells,40,Etv5,0.0449438202247191
Tcells,41,Pbx1,0.04269662921348315
Tcells,42,Atxn1,0.04269662921348315
Tcells,43,Trps1,0.04269662921348315
Tcells,44,Bcl11a,0.04269662921348315
Tcells,45,Slc9a9,0.04044943820224719
Tcells,46,Smad3,0.04044943820224719
Tcells,47,Wls,0.038202247191011236
Tcells,48,Prkca,0.038202247191011236
Tcells,49,Creb5,0.038202247191011236
Tcells,50,Rabgap1l,0.038202247191011236
